"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg7.13",2349.79335263562,-0.0048471047638271,0.0462048155790794,0.287402280024036,0.951956903515183,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.14",179.644380684366,-0.00231426500934647,0.0350119740682873,0.522366688062727,0.989162055794293,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.15",1829.91483817153,0.00369370946428679,0.0320418168546282,0.248111372753202,0.938412812642173,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.16",148.406264827105,-0.00254563027837852,0.0338309663958176,0.459895148967809,0.985930459836445,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"utg7.equina_smart_1815377.path1",434.555313468317,-0.0034003945854152,0.0956790366783844,0.663858674764251,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.17",78.7151870173147,0.00247517345669707,0.038575866596056,0.537593400232669,0.991191174390686,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.18",105.9083618454,0.39124057428995,0.411744048111422,0.00106722393872799,0.118420126840589,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.19",3258.78089963821,-0.00117715594574822,0.021655030532467,0.61502066795389,0.994797371893815,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.20",0.406218292900722,-0.00125074714332121,0.116722010825585,0.776595229891043,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.21",417.76673480215,0.00484770195604042,0.0524888647157215,0.360848059576454,0.970455672062055,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.22",96.3845414500138,0.00264976564093143,0.0384016311427226,0.503798122410362,0.988726883247679,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.23",8.4449344654768,-0.00283237142917085,0.0699431679982529,0.694742349730141,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
